Max AQI,90th Percentile AQI,Median AQI,% Good Days,% Unhealthy for Sensitive Groups Days,% Unhealthy Days,% Very Unhealthy Days,% Days CO,% Days NO2,% Days PM2.5,% Days PM10,County_State
87,46,35,0.9571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Goodhue, MN"
156,57,38,0.7486338797814208,0.00273224043715847,0.00273224043715847,0.0,0.0,0.03278688524590164,0.6065573770491803,0.273224043715847,"Hennepin, MN"
71,42,30,0.9780821917808219,0.0,0.0,0.0,0.0,0.0,0.4273972602739726,0.0,"Lake, MN"
80,48,32,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.45555555555555555,0.0,"Lyon, MN"
87,44,33,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mille Lacs, MN"
111,52,35,0.8879781420765027,0.00273224043715847,0.0,0.0,0.0,0.0,0.38524590163934425,0.0,"Olmsted, MN"
160,54,30,0.8688524590163934,0.0,0.00273224043715847,0.0,0.0,0.0,0.8852459016393442,0.11475409836065574,"Ramsey, MN"
104,49,36,0.912568306010929,0.00273224043715847,0.0,0.0,0.0,0.00273224043715847,0.3797814207650273,0.0273224043715847,"St. Louis, MN"
121,49,32,0.9178082191780822,0.0027397260273972603,0.0,0.0,0.0,0.0,0.3780821917808219,0.0,"Scott, MN"
80,47,33,0.9180327868852459,0.0,0.0,0.0,0.0,0.0,0.4262295081967213,0.0,"Stearns, MN"
77,44,33,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Washington, MN"
52,30,17,0.9831932773109243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Winona, MN"
112,51,34,0.8991596638655462,0.0028011204481792717,0.0,0.0,0.0,0.0,0.4565826330532213,0.0,"Wright, MN"
85,56,39,0.8126721763085399,0.0,0.0,0.0,0.0,0.0,0.6033057851239669,0.0,"Bolivar, MS"
100,54,37,0.8465753424657534,0.0,0.0,0.0,0.0,0.0,0.6054794520547945,0.0,"DeSoto, MS"
97,59,36,0.7590027700831025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Forrest, MS"
88,54,38,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,"Hancock, MS"
101,60,42,0.7471590909090909,0.002840909090909091,0.0,0.0,0.0,0.0,0.7073863636363636,0.0,"Harrison, MS"
114,62,44,0.680327868852459,0.00273224043715847,0.0,0.0,0.0,0.00546448087431694,0.7213114754098361,0.0,"Hinds, MS"
84,55,39,0.8174157303370787,0.0,0.0,0.0,0.0,0.008426966292134831,0.6039325842696629,0.0,"Jackson, MS"
50,42,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lauderdale, MS"
54,45,35,0.9958847736625515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lee, MS"
51,42,31,0.9913793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Yalobusha, MS"
77,49,38,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Andrew, MO"
93,44,33,0.9631147540983607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Boone, MO"
126,53,33,0.8328767123287671,0.0027397260273972603,0.0,0.0,0.0,0.0,0.7068493150684931,0.29315068493150687,"Buchanan, MO"
87,45,35,0.9551020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Callaway, MO"
105,49,36,0.919889502762431,0.0055248618784530384,0.0,0.0,0.0,0.0,0.430939226519337,0.0,"Cass, MO"
99,50,36,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.4431818181818182,0.0,"Cedar, MO"
101,55,35,0.8598901098901099,0.0027472527472527475,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,"Clay, MO"
87,48,37,0.9224489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clinton, MO"
116,52,37,0.8791208791208791,0.0027472527472527475,0.0,0.0,0.0,0.0,0.521978021978022,0.016483516483516484,"Greene, MO"
157,60,40,0.6912568306010929,0.00546448087431694,0.00273224043715847,0.0,0.0,0.06557377049180328,0.7404371584699454,0.19398907103825136,"Jackson, MO"
82,52,35,0.8743169398907104,0.0,0.0,0.0,0.0,0.0,0.0,0.4207650273224044,"Jasper, MO"
141,54,38,0.873972602739726,0.005479452054794521,0.0,0.0,0.0,0.0,0.5068493150684932,0.024657534246575342,"Jefferson, MO"
108,48,37,0.9306122448979591,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,"Lincoln, MO"
84,43,31,0.9836065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.01092896174863388,"Monroe, MO"
97,47,36,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Perry, MO"
112,54,39,0.8816326530612245,0.0163265306122449,0.0,0.0,0.0,0.0,0.0,0.0,"St. Charles, MO"
144,61,40,0.7841530054644809,0.01639344262295082,0.0,0.0,0.0,0.07103825136612021,0.3825136612021858,0.0,"St. Louis, MO"
87,46,36,0.9346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ste. Genevieve, MO"
155,67,46,0.6120218579234973,0.01092896174863388,0.00273224043715847,0.0,0.0,0.02185792349726776,0.5245901639344263,0.12021857923497267,"St. Louis City, MO"
62,45,19,0.9365079365079365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Stoddard, MO"
57,36,17,0.9836065573770492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Taney, MO"
115,44,18,0.9415041782729805,0.008356545961002786,0.0,0.0,0.0,0.0,1.0,0.0,"Cascade, MT"
157,47,39,0.9344262295081968,0.00273224043715847,0.00546448087431694,0.0,0.0,0.00273224043715847,0.10382513661202186,0.0,"Fergus, MT"
190,56,35,0.8661202185792349,0.00819672131147541,0.01366120218579235,0.0,0.0,0.0,0.22404371584699453,0.09562841530054644,"Flathead, MT"
159,52,22,0.8934426229508197,0.02459016393442623,0.00546448087431694,0.0,0.00819672131147541,0.02459016393442623,0.9672131147540983,0.0,"Gallatin, MT"
174,20,5,0.9658119658119658,0.008547008547008548,0.017094017094017096,0.0,0.0,0.0,1.0,0.0,"Lake, MT"
164,55,40,0.8497267759562842,0.00273224043715847,0.01092896174863388,0.0,0.0,0.0,0.24043715846994534,0.0,"Lewis and Clark, MT"
327,71,40,0.592896174863388,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.0,0.0,0.9754098360655737,0.02459016393442623,"Lincoln, MT"
176,83,47,0.5737704918032787,0.03551912568306011,0.01639344262295082,0.0,0.0,0.0,0.5956284153005464,0.0,"Missoula, MT"
140,64,35,0.8360655737704918,0.00546448087431694,0.0,0.0,0.0,0.0,0.15027322404371585,0.10109289617486339,"Phillips, MT"
157,66,40,0.7885714285714286,0.008571428571428572,0.005714285714285714,0.0,0.0,0.0,0.23142857142857143,0.14857142857142858,"Powder River, MT"
11,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Powell, MT"
176,53,11,0.8836565096952909,0.008310249307479225,0.013850415512465374,0.0,0.0,0.0,1.0,0.0,"Ravalli, MT"
68,46,36,0.9672131147540983,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.00546448087431694,"Richland, MT"
55,25,9,0.974025974025974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Roosevelt, MT"
153,48,37,0.9132947976878613,0.008670520231213872,0.005780346820809248,0.0,0.0,0.0,0.13583815028901733,0.049132947976878616,"Rosebud, MT"
236,51,23,0.8961748633879781,0.00273224043715847,0.01366120218579235,0.00546448087431694,0.0,0.0,0.9453551912568307,0.0546448087431694,"Sanders, MT"
53,20,10,0.9813084112149533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Sheridan, MT"
173,56,19,0.8661202185792349,0.01366120218579235,0.00819672131147541,0.0,0.0,0.0,0.5601092896174863,0.43989071038251365,"Silver Bow, MT"
160,48,23,0.9038461538461539,0.005494505494505495,0.0027472527472527475,0.0,0.0,0.0,1.0,0.0,"Yellowstone, MT"
71,32,14,0.9664804469273743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Cass, NE"
156,53,35,0.8852459016393442,0.00273224043715847,0.00273224043715847,0.0,0.00546448087431694,0.0,0.4180327868852459,0.06557377049180328,"Douglas, NE"
85,43,20,0.9289940828402367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Hall, NE"
84,48,35,0.9342465753424658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Knox, NE"
74,45,33,0.9645390070921985,0.0,0.0,0.0,0.0,0.0,0.23049645390070922,0.0,"Lancaster, NE"
149,52,29,0.8829113924050633,0.006329113924050633,0.0,0.0,0.0,0.0,1.0,0.0,"Sarpy, NE"
122,55,27,0.8057553956834532,0.007194244604316547,0.0,0.0,0.0,0.0,1.0,0.0,"Scotts Bluff, NE"
71,27,11,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Thomas, NE"
72,42,23,0.9454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Washington, NE"
192,67,41,0.825136612021858,0.03278688524590164,0.02185792349726776,0.0,0.0,0.0,0.2896174863387978,0.0,"Carson City, NV"
147,50,40,0.9256198347107438,0.005509641873278237,0.0,0.0,0.0,0.0,0.0,0.0,"Churchill, NV"
174,93,61,0.29508196721311475,0.060109289617486336,0.00819672131147541,0.0,0.0,0.04644808743169399,0.3360655737704918,0.03278688524590164,"Clark, NV"
249,60,17,0.8497267759562842,0.01639344262295082,0.02459016393442623,0.00546448087431694,0.0,0.0,1.0,0.0,"Douglas, NV"
154,48,18,0.9146005509641874,0.0027548209366391185,0.0027548209366391185,0.0,0.0,0.0,0.04132231404958678,0.9586776859504132,"Elko, NV"
331,59,38,0.8651685393258427,0.014044943820224719,0.008426966292134831,0.0,0.0,0.0,0.0,0.15168539325842698,"Lyon, NV"
200,40,21,0.9371584699453552,0.00273224043715847,0.00546448087431694,0.0,0.0,0.0,0.0,1.0,"Nye, NV"
240,85,46,0.6530054644808743,0.030054644808743168,0.030054644808743168,0.00546448087431694,0.0,0.01092896174863388,0.26229508196721313,0.01912568306010929,"Washoe, NV"
136,61,44,0.814404432132964,0.008310249307479225,0.0,0.0,0.0,0.0,0.008310249307479225,0.0,"White Pine, NV"
61,43,30,0.9832869080779945,0.0,0.0,0.0,0.0,0.0,0.4428969359331476,0.0,"Belknap, NH"
75,47,35,0.9262295081967213,0.0,0.0,0.0,0.0,0.0,0.31693989071038253,0.0,"Cheshire, NH"
74,50,43,0.9262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Coos, NH"
66,43,33,0.9699453551912568,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,"Grafton, NH"
90,45,36,0.9781420765027322,0.0,0.0,0.0,0.0,0.0,0.030054644808743168,0.0,"Hillsborough, NH"
74,44,38,0.9812206572769953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Merrimack, NH"
90,51,38,0.8961748633879781,0.0,0.0,0.0,0.0,0.0,0.2540983606557377,0.0,"Rockingham, NH"
90,47,34,0.9192200557103064,0.0,0.0,0.0,0.0,0.0,0.3203342618384401,0.0,"Atlantic, NJ"
119,58,39,0.8021978021978022,0.008241758241758242,0.0,0.0,0.008241758241758242,0.1813186813186813,0.37362637362637363,0.0,"Bergen, NJ"
87,58,40,0.7978142076502732,0.0,0.0,0.0,0.0,0.0273224043715847,0.4207650273224044,0.0,"Camden, NJ"
71,52,38,0.873972602739726,0.0,0.0,0.0,0.0,0.010958904109589041,0.4246575342465753,0.0,"Cumberland, NJ"
127,58,39,0.8032786885245902,0.00273224043715847,0.0,0.0,0.00273224043715847,0.1721311475409836,0.38524590163934425,0.0,"Essex, NJ"
101,49,36,0.9130434782608695,0.003952569169960474,0.0,0.0,0.0,0.0,0.1976284584980237,0.0,"Gloucester, NJ"
90,54,37,0.8415300546448088,0.0,0.0,0.0,0.0,0.24043715846994534,0.27595628415300544,0.0,"Hudson, NJ"
85,52,38,0.8791208791208791,0.0,0.0,0.0,0.0,0.0,0.33516483516483514,0.0,"Hunterdon, NJ"
112,54,38,0.8497267759562842,0.00819672131147541,0.0,0.0,0.0,0.0,0.28415300546448086,0.0,"Mercer, NJ"
112,53,37,0.855191256830601,0.00273224043715847,0.0,0.0,0.0,0.040983606557377046,0.3469945355191257,0.0,"Middlesex, NJ"
93,48,37,0.9247787610619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Monmouth, NJ"
84,47,35,0.9480874316939891,0.0,0.0,0.0,0.0,0.02185792349726776,0.02459016393442623,0.0,"Morris, NJ"
84,48,35,0.9185393258426966,0.0,0.0,0.0,0.0,0.0,0.3960674157303371,0.0,"Ocean, NJ"
100,47,36,0.9427480916030534,0.0,0.0,0.0,0.0,0.0,0.06870229007633588,0.0,"Passaic, NJ"
111,56,38,0.7950819672131147,0.00273224043715847,0.0,0.0,0.00546448087431694,0.3087431693989071,0.6857923497267759,0.0,"Union, NJ"
100,50,34,0.9058171745152355,0.0,0.0,0.0,0.0,0.09141274238227147,0.33518005540166207,0.0,"Warren, NJ"
214,77,54,0.36885245901639346,0.01912568306010929,0.00273224043715847,0.00273224043715847,0.0,0.0,0.226775956284153,0.226775956284153,"Bernalillo, NM"
79,30,10,0.9652173913043478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Catron, NM"
75,37,17,0.9747899159663865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Chaves, NM"
400,88,53,0.45901639344262296,0.040983606557377046,0.00819672131147541,0.00273224043715847,0.0,0.01912568306010929,0.10655737704918032,0.226775956284153,"Dona Ana, NM"
115,80,46,0.6813186813186813,0.03021978021978022,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,"Eddy, NM"
76,50,39,0.912568306010929,0.0,0.0,0.0,0.0,0.01366120218579235,0.10655737704918032,0.0,"Lea, NM"
51,28,11,0.991304347826087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Lincoln, NM"
53,19,10,0.9914529914529915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Los Alamos, NM"
360,40,19,0.9463276836158192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Luna, NM"
90,54,44,0.8674033149171271,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,"Rio Arriba, NM"
109,64,45,0.7240437158469946,0.01366120218579235,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,"San Juan, NM"
119,61,44,0.7569832402234636,0.013966480446927373,0.0,0.0,0.0,0.0,0.0,0.0,"Sandoval, NM"
101,58,44,0.8114754098360656,0.00273224043715847,0.0,0.0,0.0,0.0,0.04644808743169399,0.0,"Santa Fe, NM"
49,28,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Socorro, NM"
64,43,20,0.9361111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Taos, NM"
105,61,44,0.7883008356545961,0.005571030640668524,0.0,0.0,0.0,0.0,0.0,0.0,"Valencia, NM"
143,55,38,0.8383561643835616,0.00821917808219178,0.0,0.0,0.0,0.0,0.4986301369863014,0.0,"Albany, NY"
108,61,39,0.7950819672131147,0.00273224043715847,0.0,0.0,0.0,0.10655737704918032,0.40710382513661203,0.0,"Bronx, NY"
93,47,35,0.931129476584022,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,"Chautauqua, NY"
87,45,35,0.972809667673716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dutchess, NY"
155,52,37,0.8661202185792349,0.0,0.00546448087431694,0.0,0.0,0.0273224043715847,0.36065573770491804,0.0,"Erie, NY"
80,47,38,0.958904109589041,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,"Essex, NY"
54,44,34,0.9915966386554622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hamilton, NY"
90,44,33,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jefferson, NY"
77,47,23,0.9260273972602739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Kings, NY"
80,52,36,0.8825136612021858,0.0,0.0,0.0,0.0,0.0,0.33060109289617484,0.0,"Monroe, NY"
72,41,20,0.9529085872576177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Nassau, NY"
108,56,37,0.8497267759562842,0.00273224043715847,0.0,0.0,0.00546448087431694,0.0,0.3879781420765027,0.0,"New York, NY"
87,46,34,0.947075208913649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Niagara, NY"
78,36,16,0.9570200573065902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Oneida, NY"
74,48,35,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.22802197802197802,0.0,"Onondaga, NY"
97,47,36,0.9344262295081968,0.0,0.0,0.0,0.0,0.0,0.30601092896174864,0.0,"Orange, NY"
58,44,33,0.9721448467966574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Oswego, NY"
64,44,33,0.9808917197452229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Putnam, NY"
140,61,38,0.8142076502732241,0.00819672131147541,0.0,0.0,0.0,0.14754098360655737,0.27595628415300544,0.0,"Queens, NY"
108,52,36,0.8763736263736264,0.005494505494505495,0.0,0.0,0.0,0.0,0.42032967032967034,0.0,"Richmond, NY"
93,48,34,0.9289617486338798,0.0,0.0,0.0,0.0,0.0,0.18579234972677597,0.0,"Rockland, NY"
61,44,33,0.987460815047022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Saratoga, NY"
79,44,34,0.9753424657534246,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,"Steuben, NY"
133,59,37,0.8442622950819673,0.01639344262295082,0.0,0.0,0.0,0.0,0.1994535519125683,0.0,"Suffolk, NY"
64,44,34,0.9862637362637363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tompkins, NY"
80,46,34,0.9327217125382263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wayne, NY"
105,50,36,0.9008264462809917,0.0027548209366391185,0.0,0.0,0.0,0.0,0.22865013774104684,0.0,"Westchester, NY"
54,45,33,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.19,"Alexander, NC"
80,46,37,0.9617486338797814,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,"Avery, NC"
97,45,31,0.9724517906336089,0.0,0.0,0.0,0.0,0.0,0.4214876033057851,0.0,"Buncombe, NC"
50,44,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Caldwell, NC"
61,43,34,0.9917127071823204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Carteret, NC"
61,44,31,0.9858757062146892,0.0,0.0,0.0,0.0,0.0,0.0,0.3192090395480226,"Caswell, NC"
94,53,31,0.8739495798319328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Catawba, NC"
81,49,35,0.90633608815427,0.0,0.0,0.0,0.0,0.0,0.46005509641873277,0.013774104683195593,"Cumberland, NC"
95,54,32,0.8054711246200608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Davidson, NC"
97,49,35,0.9175824175824175,0.0,0.0,0.0,0.0,0.0,0.5302197802197802,0.0027472527472527475,"Durham, NC"
94,46,32,0.9494047619047619,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,"Edgecombe, NC"
97,56,40,0.8142076502732241,0.0,0.0,0.0,0.0,0.01912568306010929,0.4890710382513661,0.0,"Forsyth, NC"
97,49,40,0.9369747899159664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Graham, NC"
51,46,36,0.9957983193277311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Granville, NC"
87,50,36,0.9178082191780822,0.0,0.0,0.0,0.0,0.0,0.4383561643835616,0.019178082191780823,"Guilford, NC"
93,51,41,0.8970588235294118,0.0,0.0,0.0,0.0,0.0,0.10294117647058823,0.0,"Haywood, NC"
53,28,15,0.9824561403508771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Hyde, NC"
68,40,24,0.963963963963964,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Jackson, NC"
72,49,36,0.9380530973451328,0.0,0.0,0.0,0.0,0.0,0.45427728613569324,0.0,"Johnston, NC"
58,45,32,0.9797297297297297,0.0,0.0,0.0,0.0,0.0,0.0,0.19594594594594594,"Lenoir, NC"
71,45,35,0.9917695473251029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lincoln, NC"
64,41,29,0.9944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Macon, NC"
49,42,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Martin, NC"
112,56,40,0.8087431693989071,0.00546448087431694,0.0,0.0,0.0,0.0,0.4426229508196721,0.0,"Mecklenburg, NC"
103,36,20,0.9747191011235955,0.0028089887640449437,0.0,0.0,0.0,0.0,1.0,0.0,"Mitchell, NC"
83,47,35,0.9344262295081968,0.0,0.0,0.0,0.0,0.0,0.44808743169398907,0.0,"Montgomery, NC"
74,45,31,0.9635854341736695,0.0,0.0,0.0,0.0,0.0,0.37815126050420167,0.0,"New Hanover, NC"
88,42,22,0.9611111111111111,0.0,0.0,0.0,0.0,0.11388888888888889,0.8861111111111111,0.0,"Northampton, NC"
50,44,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Person, NC"
95,47,33,0.9529085872576177,0.0,0.0,0.0,0.0,0.0,0.4487534626038781,0.0,"Pitt, NC"
54,47,36,0.9794238683127572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rockingham, NC"
88,52,39,0.8712328767123287,0.0,0.0,0.0,0.0,0.0,0.336986301369863,0.0,"Rowan, NC"
119,47,33,0.9392265193370166,0.0027624309392265192,0.0,0.0,0.0,0.0,0.4558011049723757,0.0,"Swain, NC"
50,44,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Union, NC"
101,56,38,0.7780821917808219,0.0027397260273972603,0.0,0.0,0.0027397260273972603,0.005479452054794521,0.5315068493150685,0.0,"Wake, NC"
105,58,44,0.8360655737704918,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,"Yancey, NC"
61,44,34,0.9808743169398907,0.0,0.0,0.0,0.0,0.0,0.08743169398907104,0.0,"Billings, ND"
69,45,33,0.9644808743169399,0.0,0.0,0.0,0.0,0.0,0.17759562841530055,0.02185792349726776,"Burke, ND"
74,48,33,0.9180327868852459,0.0,0.0,0.0,0.0,0.01912568306010929,0.3743169398907104,0.01912568306010929,"Burleigh, ND"
80,46,34,0.9256198347107438,0.0,0.0,0.0,0.0,0.01928374655647383,0.2892561983471074,0.0,"Cass, ND"
58,44,33,0.9836065573770492,0.0,0.0,0.0,0.0,0.0,0.09562841530054644,0.0,"Dunn, ND"
62,44,33,0.9834710743801653,0.0,0.0,0.0,0.0,0.0027548209366391185,0.07162534435261708,0.0,"McKenzie, ND"
75,44,33,0.9754098360655737,0.0,0.0,0.0,0.0,0.01366120218579235,0.20218579234972678,0.0,"Mercer, ND"
74,46,35,0.9562841530054644,0.0,0.0,0.0,0.0,0.0,0.15300546448087432,0.00546448087431694,"Oliver, ND"
69,43,33,0.9754098360655737,0.0,0.0,0.0,0.0,0.00273224043715847,0.14754098360655737,0.0,"Ward, ND"
81,48,29,0.9337979094076655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Adams, OH"
105,52,36,0.8833333333333333,0.002777777777777778,0.0,0.0,0.0,0.0,0.375,0.0,"Allen, OH"
93,47,37,0.9294605809128631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ashtabula, OH"
61,41,24,0.9651162790697675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Athens, OH"
66,30,12,0.9754098360655737,0.0,0.0,0.0,0.0,0.7540983606557377,0.22404371584699453,0.02185792349726776,"Belmont, OH"
126,58,38,0.8387978142076503,0.00819672131147541,0.0,0.0,0.0,0.0,0.16120218579234974,0.00819672131147541,"Butler, OH"
108,58,40,0.7988338192419825,0.0029154518950437317,0.0,0.0,0.0,0.0,0.4139941690962099,0.0,"Clark, OH"
100,50,35,0.9002770083102493,0.0,0.0,0.0,0.0,0.0,0.4155124653739612,0.0,"Clermont, OH"
97,54,39,0.8951965065502183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clinton, OH"
31,20,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Columbiana, OH"
152,66,46,0.6174863387978142,0.02459016393442623,0.00273224043715847,0.0,0.0,0.00273224043715847,0.5519125683060109,0.01912568306010929,"Cuyahoga, OH"
101,50,38,0.9098360655737705,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,"Delaware, OH"
80,49,35,0.9325513196480938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fayette, OH"
102,58,40,0.8087431693989071,0.00546448087431694,0.0,0.0,0.0,0.02459016393442623,0.4453551912568306,0.0,"Franklin, OH"
100,61,41,0.8734693877551021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Geauga, OH"
93,51,39,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Greene, OH"
126,70,48,0.5765027322404371,0.01912568306010929,0.0,0.0,0.0,0.03825136612021858,0.6229508196721312,0.0,"Hamilton, OH"
49,23,1,1.0,0.0,0.0,0.0,0.8519736842105263,0.0,0.13157894736842105,0.01644736842105263,"Harrison, OH"
112,58,37,0.8133704735376045,0.002785515320334262,0.0,0.0,0.0,0.0,0.4568245125348189,0.002785515320334262,"Jefferson, OH"
80,49,38,0.9224489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Knox, OH"
140,54,37,0.8797814207650273,0.01639344262295082,0.0,0.0,0.0,0.0,0.38524590163934425,0.00546448087431694,"Lake, OH"
77,51,36,0.8926553672316384,0.0,0.0,0.0,0.0,0.0,0.4322033898305085,0.0,"Lawrence, OH"
77,48,37,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Licking, OH"
154,51,35,0.8994413407821229,0.0,0.002793296089385475,0.0,0.0,0.0,0.4720670391061452,0.0,"Lorain, OH"
136,62,38,0.8220338983050848,0.022598870056497175,0.0,0.0,0.0,0.0,0.4322033898305085,0.0,"Lucas, OH"
84,51,39,0.8979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Madison, OH"
142,54,38,0.8767123287671232,0.0027397260273972603,0.0,0.0,0.0,0.0,0.536986301369863,0.0,"Mahoning, OH"
93,51,35,0.8916666666666667,0.0,0.0,0.0,0.0,0.0,0.48055555555555557,0.0,"Medina, OH"
93,49,39,0.9475982532751092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Miami, OH"
112,64,44,0.6814404432132964,0.0110803324099723,0.0,0.0,0.0,0.0,0.5484764542936288,0.002770083102493075,"Montgomery, OH"
87,47,36,0.9382022471910112,0.0,0.0,0.0,0.0,0.0,0.03089887640449438,0.0,"Noble, OH"
101,55,39,0.8740458015267175,0.003816793893129771,0.0,0.0,0.0,0.0,0.08015267175572519,0.0,"Portage, OH"
101,54,38,0.860655737704918,0.00273224043715847,0.0,0.0,0.0,0.0,0.33060109289617484,0.0,"Preble, OH"
92,31,14,0.9863387978142076,0.0,0.0,0.0,0.0,0.0,0.26229508196721313,0.7377049180327869,"Scioto, OH"
119,62,42,0.7318435754189944,0.0111731843575419,0.0,0.0,0.0,0.0,0.5167597765363129,0.0,"Stark, OH"
114,59,39,0.7645429362880887,0.008310249307479225,0.0,0.0,0.0,0.0,0.6648199445983379,0.0,"Summit, OH"
153,52,37,0.8823529411764706,0.0056022408963585435,0.0028011204481792717,0.0,0.0,0.0,0.3865546218487395,0.0,"Trumbull, OH"
